sent,label
#食用油涨价#涨吧，反正倒霉的是老百姓，没人管我们的死活。,1
#食用油涨价#在暗无天日的狱中，,1
#食用油涨价#无可奈何，非吃不可，百姓哀哉,1
#食用油涨价##油你涨#天啊  咋过啊,1
#食用油涨价#老百姓吃也吃不起了。。。。。,1
#食用油涨价##油你涨#都涨吧    伤不起,1
#食用油涨价#我倍感身心疲惫。,1
#食用油涨价##油你涨#都是汽柴油惹的祸啊,1
#食用油涨价#这个世界只有空气不会涨价！,1
#食用油涨价##油你涨#涨价是发展国民经济的重要手段,1
#食用油涨价##油你涨#无论怎么弄，倒霉的总是老百姓,1
#食用油涨价#好郁闷   刚买了车  汽油又涨   刚学会做饭  食用油又涨  还要不要活啊,1
#食用油涨价#不让吃了/难过,1
#食用油涨价#油价也越来越贵了，都快买不起了，干脆吃水煮的算了 /呲牙,1
受不了！,1
#食用油涨价##油你涨#该涨的都涨，唯独薪水不涨 。,1
#食用油涨价#除了工资什么都在涨，它干嘛不涨。,1
#食用油涨价##油你涨#石油涨完食用油涨，连动调价让人抓狂，通胀就像强取豪夺，百姓好比任宰羔羊。,1
/难过,1
现在这年头，什么都涨价了，就是工资不见涨，都是那该死的石油开始涨价，一涨搞得什么东西都开始涨价了，老百姓的日子又更苦了啊！,1
#食用油涨价#涨的好，不是捞什子坏事，多吃又不是致癌吗？,1
#食用油涨价##油你涨#涨吧，涨他个国破家亡,1
#食用油涨价##油你涨#地沟油很香,1
#食用油涨价#其实地沟油味道喂还行/亲亲,1
#食用油涨价##油你涨#价格越来越高，质量越来越差。,1
#食用油涨价##油你涨#算你狠,1
#食用油涨价##油你涨#伤不起 伤不起,1
#食用油涨价#什么都涨，坑的都是老百姓。,1
#食用油涨价##油你涨#   中国人活不起啊,1
#食用油涨价##油你涨#地沟油也跟风涨价，你也好意思！,1
真没人性，真没天理！,1
#食用油涨价##油你涨#看来地沟油能有市场，就是被这样逼出来的 /鄙视,1
#食用油涨价#——伤不起。,1
#食用油涨价##油你涨#地沟油又不能吃，食用油又吃不起，柴油汽油更是用不起,1
#食用油涨价#这油价忒贵了,1
#食用油涨价##油你涨#天*朝果然不忘记最擅长的本事：涨价！,1
#食用油涨价#卖不动货#受不了啦#,1
老百姓已经不能阻止了，涨吧  伤不起啊/流泪,1
#食用油涨价#这个更坑爹,1
#食用油涨价#老百姓没法活了 /流泪,1
#食用油涨价##油你涨#物价又涨了;工资你怎么还不涨吖;,1
#食用油涨价##油你涨#苦了老百姓了,1
#食用油涨价##油你涨#多少涨一奌可以.因为什么都在涨.吃的东西不马虎.涨才能保证好油.,1
#食用油涨价##油你涨#工资不涨啊，无奈啊，中国工资连世界平均一般都不到啊,1
#食用油涨价##油你涨#地沟油市场前景很大呀！,1
#食用油涨价#让它涨吧，反正老百姓早已习以为常麻木了。,1
#食用油涨价##油你涨#怎么又涨了，每天听到的就只有吃的~用的涨钱涨钱，什么时候工资也涨呀？,1
老百姓就是苦。,1
#食用油涨价#坑爹啊。。。,1
有些地也卖了搞房产，忙农的人少了，这些生活必需品能不涨价么，，,1
#食用油涨价# 地沟油的利润空间又增大了/吐,1
#食用油涨价##油你涨#和93号涨价比起来，这更狠！！！,1
#食用油涨价# 工资那么底他还涨价，还让不让人活了。,1
#食用油涨价#哎现在物价太高，工资不涨，奋斗中的生活真难熬，每月发工资都存不到多少钱 /抓狂 /抓狂,1
#食用油涨价#中国的物价总是涨涨涨的啊！！,1
没治啦！！！,1
#食用油涨价#地沟油销量又要火爆咯这涨价有可能害人不浅呐/骷髅,1
#食用油涨价# 前些天看到了有关新型地沟油的报道，没细看，因为真的觉得实在太恶心了。,1
#食用油涨价# 人不值钱了,1
/呲牙#食用油涨价##油你涨#食用油可以让减肥的朋友得到帮助！,1
#食用油涨价#这日子没法过了,1
#食用油涨价##油你涨#通货膨胀啊，多可怕，中国啊，你是要怎样啊？,1
政府啊，还要等多久才能意识到危机啊,1
#食用油涨价#看来地沟油将只能是中国老百姓的最好选择了,1
#食用油涨价##油你涨#地沟油又牛了,1
#食用油涨价##油你涨#老百姓还能承受多久;又要回到解放前了.,1
#食用油涨价#消费者伤不起,1
#食用油涨价##油你涨#怎么回事 ，物价这么不稳定。,1
政府有很大的责任。,1
#食用油涨价##油你涨#伤不起！！,1
#食用油涨价#可以理解，不能接受,1
#食用油涨价#我们每天都为粮油穿衣吃饭而忙碌工作，好辛苦呀！,1
#食用油涨价##油你涨#物价涨得这么快，工资却不涨。,1
将来的工资可能只够生活费了。,1
#食用油涨价#就是工资不涨,1
梁光森:#食用油涨价##油你涨#这个政府还让老百姓活不,1
#洗碗工留剩菜被开除# /奋斗洗碗工人做的对，全国人民要支持她！！,1
#洗碗工留剩菜被开除#浪费是可耻的 每年酒店浪费多少东西 我们无法计算 我想可以造几个航母吧 悲剧呀,1
太过分了。,1
什么社会！！,1
还他妈社会主义呢，比资本主义都不如！！！,1
浪费确实可惜可耻。,1
这个洗碗工是善良的，盼望看到她再次被酒店回聘。,1
#洗碗工留剩菜被开除#什么社会，宁可倒了喂猪都不给人吃。。,1
可悲的社会，可怜的洗碗工！,1
#洗碗工留剩菜被开除#这位母亲很伟大，酒店不应该。,1
太不是人干的事了。,1
#洗碗工留剩菜被开除#那个傻老板，素质低,1
#洗碗工留剩菜被开除#这酒店的经理是什么人，怎么这么狠心，做人要将心比心！,1
我们的社会进入了贫富差距极大 笑贫不笑娼的年代 不知道是进步还是退步。,1
无耐,1
#洗碗工留剩菜被开除#中国这个社会没救了!,1
#洗碗工留剩菜被开除#社会缺温暖，酒店没人性！,1
首先洗碗工并没有做错，相反这样的做法是勤俭节约！,1
中国人太奢侈了！,1
#洗碗工留剩菜被开除#这是什么烂酒店:不分清红皂白。,1
就把人家开除·就不能人性化点.察清楚在做定论不可以吗?,1
#洗碗工留剩菜被开除#这饭店老板太他妈不是人了，一点儿也不体谅劳工们的苦，这种饭店关门算了！,1
#洗碗工留剩菜被开除#真是的，这工人也太没品位了，怎么能拿客人吃剩下 的东西呢？,1
记得我们再穷也要有骨气，让那些傻B领导回家吃屎去吧。,1
强烈鄙视这家星级酒店，希望曝光这家酒店名称~！,1
#洗碗工留剩菜被开除#唉～浪费是要遭天谴的！,1
这败家玩意儿,1
#洗碗工留剩菜被开除# /不要浪费是一种美德,1
#洗碗工留剩菜被开除#这些表面像人猪狗的坏蛋，人心被狗吃了，只剩下一颗黑心的败累应该得癌症见鬼去吧…,1
社会太没有人情了,1
#洗碗工留剩菜被开除# / /抓狂、中国现在是咋的了，毛主席他老人家说过“浪费可耻”。,1
悲催。。。。,1
#洗碗工留剩菜被开除#可怜的孩子。,1
#洗碗工留剩菜被开除#酒店管理就得严格,1
鄙视~,1
#洗碗工留剩菜被开除#该酒店一点道德都没有，宁可倒掉也不愿留给人吃，太没人性了...,1
#洗碗工留剩菜被开除#这是什么规矩啊，一点人情味都没。,1
#洗碗工留剩菜被开除#这当老板的可真是……，,1
这是啥社会！,1
#洗碗工留剩菜被开除#悲哀的社会 /鄙视,1
他上司对她有问题,1
#洗碗工留剩菜被开除#这家酒店的管理，是混账式的管理，盗窃应该归公安管，客人吃剩下的食物是客人出了钱的，与你酒店有何干系，你凭什么说人家偷了你酒店的东西？,1
#洗碗工留剩菜被开除#他妈个B的什么吊老板,1
#洗碗工留剩菜被开除#身为农民的孩子，我都不知道说什么好，万恶的社会呀！,1
#洗碗工留剩菜被开除#老板王八蛋,1
#洗碗工留剩菜被开除#黑心的老板，对一个帮自己那么多年的工人这样。,1
没心没肝的黑老板。,1
#洗碗工留剩菜被开除#对混乱不堪的中国，就别报以任何希望了！,1
#洗碗工留剩菜被开除#悲哀是酒店 傷心的是女工。,1
悲哀的是社会，伤心的是穷人,1
#洗碗工留剩菜被开除#这酒店太没人情味了。。,1
这经理有点2。,1
不会做人。,1
#洗碗工留剩菜被开除#悲哀.社会的悲哀.也反映出了很严重的社会现实.首先是贫富差距太大,1
#洗碗工留剩菜被开除#其实酒店也是好心！,1
#洗碗工留剩菜被开除#没有人性的酒店！,1
这家酒店的负责人是个变态狂！,1
能开除这样的员工，饭菜也不咋的，已经变味了！,1
#洗碗工留剩菜被开除#鄙视，严重鄙视，什么破酒店，真怀疑他的存在有何意义。,1
#洗碗工留剩菜被开除#它反应了酒店管理人员的素质低级，反应了我们的社会矛盾，贫富差距大。,1
#洗碗工留剩菜被开除#哪家酒店，还五星级，没人味！,1
狗屁！,1
/龙年#洗碗工留剩菜被开除#现在社会已经没有诚信可言，没有什么廉耻心，已经走向衰退，可以做空洗牌了，重建新次序吧,1
#洗碗工留剩菜被开除#浪费可耻，五星级怎么了也不能浪费啊！,1
艹。。。。。。,1
什么事情啊。。。,1
这个社会 还能在黑暗点吗？,1
#洗碗工留剩菜被开除#这样的领导不是人，政府应当重罚他或加大税收才对。。,1
”冷漠的心，残酷的现实社会！,1
#洗碗工留剩菜被开除#现在的社会太黑暗了  人人只想着自己  富人太富  穷人太穷  哎,1
#洗碗工留剩菜被开除#富人太吊  侵负答工的啊,1
#洗碗工留剩菜被开除#酒店这怎么做是有点过了，可是话又说来，酒店也有酒店的管理跟贵章制度，但换位思考，阿姨也是爱子心切吧！,1
#洗碗工留剩菜被开除#经理 /弱,1
#洗碗工留剩菜被开除#现在的社会啊，不用说了！,1
#洗碗工留剩菜被开除#这就是社会的悲哀…,1
#洗碗工留剩菜被开除#中国现已经开始腐败！,1
人家毕竟是老员工，做人留一线，日后好相见，我怀疑那酒店老板良心被狗吃了！,1
这社会到底怎么啦？！！！,1
#洗碗工留剩菜被开除#看到这样的公司只能说很悲哀,1
有钱人真的就很JB了不起？,1
#洗碗工留剩菜被开除#这就是资本家的心肠，邓老不是说了，让一部分人先富起来吗，你老人家走了，却留下这后世的百姓生不如死！,1
这大妈真是伟大的勤劳动者，连口剩饭都没得吃了！,1
你真是为富不仁的资本家！,1
#洗碗工留剩菜被开除#强烈要求曝光酒店的名称，为富不仁！,1
#洗碗工留剩菜被开除#唉，可悲的现实！,1
#洗碗工留剩菜被开除#你们这些有钱有势的人渣，你们只顾及自己利益名誉，你却忘了自己长心了。,1
他们那些酒店是人做的事吗,1
#洗碗工留剩菜被开除#有钱就了不起，浪费东西很可耻，不尊重食物，直接去喝营养水得了。,1
大酒店对员工应该是人性化管理，以开除解决问题，你这是显摆你的权力，做人你都不会,1
#洗碗工留剩菜被开除#什么酒店啊，曝光一下，叫工商等执法部门去查查，看看有没有偷税漏税，地沟油什么的，罚死他们。,1
真tmd没有人性。,1
都是吃屎长大的。,1
#洗碗工留剩菜被开除#酒店那些人没人性,1
#洗碗工留剩菜被开除#那些人的良心被狗吃了，人的本性完全丧失。,1
#洗碗工留剩菜被开除# 这个酒店的管理者大脑有问题，他们可以让这些东西变成地沟油的原料，却不能让它有意义。,1
#洗碗工留剩菜被开除#酒店管理没有错,1
#洗碗工留剩菜被开除#现在的管理阶层有人性的很少，一般都是对上面阿谀奉承，对下面穷追猛打，最好是有人做又不要付钱，还有客人留下的也不确保就扔了，说不定还要再上呢，所以看看是剩菜，也许还要派第二次、第三次用场也不一定。,1
现在的老板不黑心的还有吗？,1
#洗碗工留剩菜被开除#如此看来酒店真的很浪费。。。,1
#洗碗工留剩菜被开除#该酒店缺的是人性化管理，客人留下的未经污染的食品完全可由专人收集保管，然后再分给需要的员工。,1
#洗碗工留剩菜被开除#社会在发展，人却在退步，制度在完善，人性在缺失。,1
#洗碗工留剩菜被开除#中国人就是喜欢摆谱，浪费是最大的可耻,1
#洗碗工留剩菜被开除#真想骂某些人脑残，不过还是不骂了。,1
良心都哪去了?,1
#洗碗工留剩菜被开除#洗碗工为剩菜而买单，谁为这个社会的冷漠而买单,1
#洗碗工留剩菜被开除#那星级酒店老板和管理层都不是好鸟，枪毙,1
#洗碗工留剩菜被开除#李红所在的五星级酒店的老板：说句粗话：操你祖宗！！！,1
#洗碗工留剩菜被开除#那个五星级的老板是以他妈妈被公猴子强奸后生下他的，所以他才没有人情味。,1
#洗碗工留剩菜被开除#那酒店的老板也太过无情了，穷人家就是命苦啊,1
#洗碗工留剩菜被开除#这家酒店太可恶了，,1
#洗碗工留剩菜被开除#现在这个社会越来越不是社会了，哎感叹中……,1
#洗碗工留剩菜被开除#难道这个世界真的是麻木了吗?,1
连一点同情心都没有了吗~,1
#洗碗工留剩菜被开除#经理、你妹的、肿么能酱紫、阿姨辛苦了、,1
#洗碗工留剩菜被开除#这种老板不为他做事也罢,1
#洗碗工留剩菜被开除#  /难过 这些号称五星级的大饭店缺失的是人性化管理的概念，这种做法还没有一些小饭馆管理得好。,1
狗眼看人低，使劲浪费吧，要遭天谴的！,1
#洗碗工留剩菜被开除#可悲！！,1
我害怕进入这个冷漠的社会了！,1
#洗碗工留剩菜被开除#这种酒店迟早要关门，逞什么富啊！,1
#洗碗工留剩菜被开除#唉，这饭店太不尽人情了，母爱太伟大了，,1
#洗碗工留剩菜被开除#也不怕拿回家有乙肝啊，真不爱孩子,1
#洗碗工留剩菜被开除#我真的没法理解 酒店的经理 你TMD 不是吃大米长大的吗？,1
#洗碗工留剩菜被开除# /发怒饭店老板就是一混蛋。,1
万恶的社会分配制度！,1
这老板也太没同情心了。,1
#洗碗工留剩菜被开除#那酒店老板是什么动物和什么动物造出来的畜生啊？,1
NND！,1
像这样的好工人好母亲应该去帮助才对！,1
天杀的畜生老板！,1
去死吧！,1
你妈被鬼子Ri了！,1
#洗碗工留剩菜被开除#为富不仁矣，一些富人已经没有了人性。,1
像这种人迟早要被社会所淘汰和抛弃。,1
狼心狗肺的东西. 这他妈的怎么了， 这就是特色社会主义么.特色在哪儿啊 欺负老百姓么  父母官呢 这事没人管么。,1
寒心啊,1
#洗碗工留剩菜被开除#只许周官放火不许百姓点灯，世界太黑暗了。,1
#洗碗工留剩菜被开除#浪费食物可耻 勤俭节约光荣,1
#洗碗工留剩菜被开除#这家酒店的人也太蛮横无理吧!,1
什么玩意，还有没有人性啊，扔了没事，捡了就开除，什么逻辑啊，老板是不是认为员工都和他一样有钱啊。,1
事情出了，即便她做得不对也该是批评教育，也不该开除啊，再说她的故事好让人心酸啊，这就是我们中国的国情！,1
#洗碗工留剩菜被开除#中国就是这个刁样，真的很想再来次世界大战啊、地震也好，人类全部灭亡。,1
#学雷锋被钓鱼执法#这个世界啊。,1
#学雷锋被钓鱼执法#这种钓鱼执法只能是学雷锋的人越来越少，必然给社会造成非常恶劣的影响！！！,1
强烈谴责,1
打着执法的幌子，收着劳动人民的血汗钱！,1
简直就是扯淡！,1
#学雷锋被钓鱼执法#不否认长沙好人多，但长沙的黑的也确实是多,1
#学雷锋被钓鱼执法#鸡毛令件，还是狡辩呢？,1
如果没收钱，又怎么会被钓鱼执法呢，根本就没证据啊！？,1
这社会该信谁呢.............,1
#学雷锋被钓鱼执法#现在这个世界，别想着做好事，因为做好事的通常都会被罚钱。。。,1
#学雷锋被钓鱼执法#擦你妹啊！,1
#学雷锋被钓鱼执法#给他们钱就好了、他们就不管了、在我们这里、黑车都要向他们交钱、然后他们就装没看着、否则就抓你。,1
#学雷锋被钓鱼执法#国家想从老百姓口袋取钱那还不是轻而易举的事！,1
这不上海油价8.27每升、一下子涨5毛啊！！！,1
国家大捞贪吏小捞、唱出的高调用车拉、为民做实事的有几个？,1
#学雷锋被钓鱼执法#真是无语，我想每个老百姓都拿把枪，看哪个单位还敢钓鱼执法！,1
#学雷锋被钓鱼执法#黑载客车该治,1
#学雷锋被钓鱼执法#说学雷锋纯属胡扯，我认为,1
#学雷锋被钓鱼执法#法制社会没有法制 /菜刀,1
#学雷锋被钓鱼执法#能不能理解我们老百姓的生活，现在什么社会，还学雷锋，你不是找死嘛？？？？？,1
我是八零后(@6) #学雷锋被钓鱼执法#正二巴经跑黑车的都让他们吃了买卖了，可以说脏话吗？,1
#学雷锋被钓鱼执法#我极力支持“钓鱼执法”你不是鱼就不怕钓，你贪饵就肯定被钓。,1
#学雷锋被钓鱼执法#现在学雷锋，真是一件提心吊胆的事，执法部门如果缺钱就明说，每车200元按月收，比抢银行来钱快。,1
#学雷锋被钓鱼执法#视其出发点而定，为公有情可原，为私纯属损人利己,1
真是个榆木脑瓜，一点点的社会灵活性都没有,1
#学雷锋被钓鱼执法#现在的社会，有权说你啥就是啥，我们做小民的，躲着点吧，,1
#学雷锋被钓鱼执法#人民政府，人民不做主；,1
人民代表，人民没选票；,1
人民大会堂，人民不开会；,1
人民日报，人民不看；,1
人民文学，人民不读；,1
人民银行，人民没钱；,1
人民法院，人民不见天；,1
人民公安，人民很不安；,1
人民医院，人民住不起；,1
人民教育，人民受不到；,1
人民币，人民没有；,1
人民路，人民没出路。,1
#学雷锋被钓鱼执法#且不说是不是学雷锋，主动停靠有错吗？,1
没有出价的，哪来讨价的，真是！,1
#学雷锋被钓鱼执法#都是自己开车惹的祸！,1
#学雷锋被钓鱼执法#所以说，在当今的天朝这个惩善扬恶的时代，想当好人是不合时宜的，当好人要比当坏人难十倍，想做好事要比犯罪更需要高智商与隐秘。,1
#学雷锋被钓鱼执法#我让你装,1
#学雷锋被钓鱼执法#现在的执法人员不知道是从哪里招聘来的;素质很差;有时用自用车载着自己的老爸老妈;也要强行查看身份证.动不动就用罚款来威肋.,1
#学雷锋被钓鱼执法#公有公说，婆有婆说，民事纠纷实在难判，不管怎么样，看自己的良心办事的人会有自己的行为，说不清····,1
#学雷锋被钓鱼执法#钓鱼执法本身带有诱导和欺骗的成分在，还有什么资格执法，前提是错误的结论当然就不会正确。,1
可惜，我们有多少执法者在玩这种执法游戏，其实他们在亵渎法律，该接受惩罚的应该是他们。,1
#学雷锋被钓鱼执法#管理就是收费，管理就是罚款。,1
#学雷锋被钓鱼执法#现在的政府真不是东西，自己不为人民服务，还不让别人为人民服务。,1
#学雷锋被钓鱼执法#运管执法人员取证不合理吧？,1
#学雷锋被钓鱼执法#想想有事等在路边，有个人肯拉你就不错了，拉你不给钱，还扣人车，还要人倒贴给3万，你还真会讨钱,1
#学雷锋被钓鱼执法#政府部门诱骗侦查，实际是犯罪，就同刑事警察诱供是一样的枉法行为；,1
公民太畏惧公务员、不敢反咬：讹诈不成、诬陷栽赃，甚至将他们当做抢劫犯攻击，因为他们没有事先做出执法身份公示，你的攻击属正当防卫、不受过当的限制；,1
收点油钱也不过分。,1
真正应该打击的是收的哥份子钱的出租车行，打破垄断才是解决问题的途径,1
#学雷锋被钓鱼执法#都是披着人皮的狼，吃人不吐骨头。,1
#学雷锋被钓鱼执法#“钓鱼执法”本身没错，“卧底”不都是钓鱼执法吗，破获很多大案的缉毒英雄也是靠“钓鱼执法”破的案。,1
如果“法”不合理，就该废除！！！！,1
#学雷锋被钓鱼执法#这是一个旧话题，只是多了一个摩登的理由\'\'学雷锋\'\'，翻翻三年前上海的报纸，这鬼把戏早就戳穿啦!,1
执法人员也太不合时宜，三年了，没点长进，没点创新。,1
#学雷锋被钓鱼执法#林子大了，什么鸟都有,1
#学雷锋被钓鱼执法# /咒骂强盗在枪钱吧,1
#学雷锋被钓鱼执法#带到自己地头;打他个呆b啊,1
#学雷锋被钓鱼执法#个个都守法，何须着便衣,1
#学雷锋被钓鱼执法# /发杀了狗娘养的钓鱼的。,1
#学雷锋被钓鱼执法#以一个公民的身份强烈要求公安介入，这是利用公共权利干绑架的违法行为,1
#学雷锋被钓鱼执法#真的假不了 假的真不了 就算他是个黑车司机 处罚力度是不是也太大了 处罚的目的是他以后不再犯错 而这样的处罚 对于一个黑车司机是要他半条命 这是他几年的辛苦钱 他就没有以后了 我认为应该先有警告 再次犯 才有罚款,1
#学雷锋被钓鱼执法#应该让执法人员先学雷锋,1
#学雷锋被钓鱼执法#学雷锋居然有这种事，太坑爹了吧，愤怒！！！,1
#学雷锋被钓鱼执法#    此乃恶法！,1
分明就是路霸！,1
#学雷锋被钓鱼执法#钓鱼执法，本身就是一种违法行为。,1
上万的罚款！,1
是否过于严重？,1
#学雷锋被钓鱼执法# 人家吃的是皇粮、即使我们在这喊破天也没人会搭理你、这就是中国特色社会……,1
当道德沦丧时就想着鼓吹“雷锋叔叔”了，结果吧！,1
这鼓演戏一般的风还没吹到顶，就给某些相关部门一棍子敲下来了。,1
真搞笑！,1
道德只会越来越沦丧、人们只会越来越冷漠。,1
#学雷锋被钓鱼执法#此法 不可取。,1
#学雷锋被钓鱼执法#重要的是公共交通的管理问题，巴士垄断业务，没有个人的所谓关系，难进这一行，造成打车难；,1
二是社会有富裕的运力得不到发挥，而国家也不想办法把这事搞活流通，黑车拉客事实上到处都是，也不排除此翁是个学雷锋的高级典范。,1
#学雷锋被钓鱼执法#我们现在越来越不相信别人了，呼唤互相帮互精神/抓狂,1
#学雷锋被钓鱼执法#阶梯电价 ，真正体现出了社会主义的好，标准合理，方向正确，该为以前的发改委现在的“榨干委”鼓掌了尤其是东北的冬季供热不达标的家庭，交了供热费还得靠用电取暖的用户这真是晴天霹雳般的喜讯。,1
#学雷锋被钓鱼执法#钓鱼执法不应该，但如果鱼儿不咬钩，他也没办法啊。,1
做好事该提倡，但如果好事变成好事者的话题，很悲哀。,1
#学雷锋被钓鱼执法#倡议想学雷锋的还是要斟酌，最好不要学，没有价值，反而惹来太多的麻烦。,1
#学雷锋被钓鱼执法#真到多一事不如少一事的年代了......,1
你想啊，他们能不疯狂的想尽一切办法弄钱吗？,1
#学雷锋被钓鱼执法#做好事都伤不起了啊 /衰,1
#学雷锋被钓鱼执法#钓鱼执法本身就不和法。,1
共产党专政啊-+,1
#学雷锋被钓鱼执法# 这年头雷锋真学不起啊，人家雷锋背后有毛泽东撑腰，你呢？,1
还是内句话“河蟹天朝，干什么别干坏事，做什么别做好事，除非你姓李”,1
#学雷锋被钓鱼执法#搭车装可怜，罚款展熊姿，怪不得有人挖熊胆呢,1
#学雷锋被钓鱼执法#看看什么时代还学雷锋.自认倒侮吧.......,1
#学雷锋被钓鱼执法#只能说明中央核心的溃烂\'，以局部化，。,1
早就不适合了。,1
#学雷锋被钓鱼执法#雷锋看来做不得，做了以后说不定真的要疯了,1
#学雷锋被钓鱼执法#证据不足，扣人车辆就属非法，“钓鱼”引诱亦属非法。,1
这样的公务员能执行好公务吗？！,1
#学雷锋被钓鱼执法# 总有这种人以雷锋精神来骗得别人的信任，可悲，象火车站这种人最多了，老乡骗老乡也是撒希奇事。,1
#学雷锋被钓鱼执法#还学什么雷锋呀，你没看到现在的好人少坏人多吗,1
#中国教师收入全球几垫底#中國教育就這麼樣！,1
#中国教师收入全球几垫底#可怕的谎言！,1
一个断章取义的调查引起无限的争议,1
#中国教师收入全球几垫底#总之就是惨不忍睹，何以度日养家？,1
悲哉！,1
#中国教师收入全球几垫底#但是中国教师是最变态滴了！！,1
#中国教师收入全球几垫底#扯蛋。,1
无聊的统计\n,1
#中国教师收入全球几垫底#中国教师，其实已腐了，教出来的学生也是腐的，当了官自然也就腐了,1
可怜啊可怜！,1
#中国教师收入全球几垫底#可怜我的老师们啊,1
然而，在国内而言，教师的工资是令国人羡慕的。,1
我赞成，老师的工资应该较高的高于国人的平均数，无可非议，一日为师终身为父嘛。,1
老师是很辛苦的，应该有高收入。,1
#中国教师收入全球几垫底# 老师素质好的~  特别是乡村的教师，应该涨， 那样的畜牲老师， 应该杀， 贪污学生的钱，强迫学生买书，这样的老师 一分也不能给它,1
#中国教师收入全球几垫底#分地方，我们这里教师工资不高，外捞多，教师是吃香，头挤破找人当教师，还提工资，都没了人性了，老师的心灵都扭曲了，,1
#中国教师收入全球几垫底#房价居高不下，而教师的工资一个月不吃不喝一个月仅能够在我们这山区购买0.2平的房子，一年不吃不喝也只能买3平不到，真是莫大的悲哀！！！,1
你说贫困地区的教师工资低我还信，在一线城市教师就是香饽饽相当于公务员。,1
如果是，那就是老师们的悲哀，国家的不幸呀！,1
#中国教师收入全球几垫底#，放屁，绝对不是这个数~！,1
#中国教师收入全球几垫底#中国是个尊师重教的国家，老师不仅受国家重视，也受社会尊重，更受学生家长的敬重。,1
#中国教师收入全球几垫底#老师是穷人呀...,1
现在的师资质量实在是不敢恭维。,1
教育体制改革了这么多年，也没有什么起色，导致管二代、富二代都出国留学。,1
#中国教师收入全球几垫底#还有哪些漂泊异乡的打工者，他们的收入更是低得可怜！,1
可是中国整体的为教育工作者们还是优秀的，工资的落后，也看出来国家对教育的重视层度。,1
#中国教师收入全球几垫底#中国很多行业收入都很低吧！,1
#中国教师收入全球几垫底#教育水平也同样…,1
#中国教师收入全球几垫底#中国的经济发展不平衡，中国的教育发展也不平衡乡村老师可怜，低收入，乡村的孩子更可怜，同样生在中国，她们的生存条件和受教育的程度差别是很大的。,1
#中国教师收入全球几垫底#  扯淡。~,1
#中国教师收入全球几垫底#极端地说 中国所谓大学教师都是在混 所以工资低,1
#中国教师收入全球几垫底# 我认识的许多教师尤其大学老师待遇都很高，还可以去课外补习赚钱。,1
#中国教师收入全球几垫底#在这个物欲横流的社会，真的让大家拿着一点只能吃饱肚子的工资就奉献所有的光阴，真的去烧死自己照亮别人，用现在的话说就真的是太“悲催”了。,1
尊师重教是必要的，老师很辛苦压力很大这不可否认。,1
#中国教师收入全球几垫底#可怜啊，作为一名乡村教师，怎么融入当今社会...,1
尽管美国时有枪击事件发生，但是社会很稳定，美国军队和安全花费都花在对外国防、打击国际恐怖主义。,1
控制凶器说明政府本身不干净、有问题,1
#中国教师收入全球几垫底#悲哀，真是悲哀。,1
还谈什么教育，何谈什么根本。,1
/咒骂,1
#中国教师收入全球几垫底# 昨天心情不错哦,1
#中国教师收入全球几垫底#中国教师素质全球垫底     不信去随便的初中小学去问问      他们体罚加变相体罚加精神攻击    我们都快受不了了     救救我们吧  就就我们初中的学生吧,1
\n现在教师师德全球几垫底那还说得过去。,1
#中国教师收入全球几垫底#社会风气发展到今天，上行下孝，上歪下斜。,1
改革开放，农村教师生活水平世界低下数第一。,1
#中国教师收入全球几垫底#所以高尚…,1
#中国教师收入全球几垫底#别跟大爷扯大学教授收入低，多看看中国农村和边远地区的乡村教师，那才是真实！,1
#中国教师收入全球几垫底#别光拿钱说事 看看我们的为人师表 看看我们的教育质量 看看我们学生的综合能力  再看看这个社会人浮于事的各种事态,1
#中国教师收入全球几垫底# /太阳,1
#中国教师收入全球几垫底# 稍微去个k t v 啦什么的，同事聚个餐，只有教师寒酸，没底气。,1
#中国教师收入全球几垫底#现在教师不仅收入低;而且责任很大的;也可以说是弱势群体的.,1
#中国教师收入全球几垫底#中国教师可悲啊!!!,1
#中国教师收入全球几垫底#   教室待遇好。,1
#中国教师收入全球几垫底#农村教师少的可怜啊！,1
大城市重点学校的教师灰色收入可达到中产水平，边远地区的代课教师收入低得可怜！,1
所以，报道该新闻的人纯属无聊！,1
#中国教师收入全球几垫底#教师的收入是一个很尴尬话题。,1
每个人都读过书，教师功不可没，但收入确实不敢恭维。,1
#中国教师收入全球几垫底#这也太夸张了吧，貌似收入相当的不错了和工薪阶层比。,1
#中国教师收入全球几垫底#玩得是境界不是钱       中国知识分子历来淸贫 /胜利,1
#中国教师收入全球几垫底#偏远山村的教师囊中羞涩，大城市的教师【尤其是主课老师】生财有道，囊中满满。,1
#中国教师收入全球几垫底#在编的还好，和公务员差不多，但是代课老师就不行了，五险一金都没有，工资只有在编教师的三分之一，但是工作量甚至比在编教师还多！！……,1
特别是农村代课教师，条件差，待遇差，还要付出更多，平均每个教师至少得带4.5门课……,1
#中国教师收入全球几垫底#他们是共和国的灵魂和脊梁。,1
#中国教师收入全球几垫底#老师应该把心思放到学生的教育上，要知道现在老师在家长心目中的地位极其低下，已经成为“死要钱”的代名词。,1
教育腐败遍地都是，除非偏远山区可能还存在收入偏低的问题，怎么不关心一下农民的收入？,1
#中国教师收入全球几垫底#在国内教师收入不算少啦，更多的人更悲催,1
